Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4652,CA-2025-236562,2025-10-15,2025-10-17,Second Class,CSM-00051,Smith Corp #3,Corporate,United States,Miami,Florida,33139,South,OFF-EN-10000326,Office Supplies,Envelopes,Envelopes SKU-026 (Premium Quality),7.34,5,0.0,2.57
4653,CA-2025-826971,2025-10-16,2025-10-16,Same Day,HIA-00083,Ian Martin,Home Office,United States,San Francisco,California,94110,West,FUR-TA-10000062,Furniture,Tables,Tables SKU-002 (Premium Quality),391.43,9,0.4,-208.76
4654,CA-2025-886365,2025-10-16,2025-10-20,Standard Class,CTH-00064,Thomas Jackson,Consumer,United States,Columbus,Ohio,43215,East,FUR-CH-10000048,Furniture,Chairs,Chairs SKU-018 (Premium Quality),67.5,5,0.0,10.12
4655,CA-2025-423761,2025-10-16,2025-10-18,First Class,CDA-00086,Davis Ltd #7,Corporate,United States,Columbus,Ohio,43215,East,OFF-EN-10000313,Office Supplies,Envelopes,Envelopes SKU-013 (Premium Quality),1.66,2,0.2,0.31
4656,CA-2025-135571,2025-10-16,2025-10-18,First Class,HIA-00099,Ian Moore,Home Office,United States,Spokane,Washington,99201,West,OFF-SU-10000290,Office Supplies,Supplies,Supplies SKU-020 (Premium Quality),51.74,10,0.2,-3.23
4657,CA-2025-263281,2025-10-17,2025-10-19,First Class,CWI-00097,Wilson Holdings #9,Corporate,United States,Indianapolis,Indiana,46201,Central,FUR-FU-10000117,Furniture,Furnishings,Furnishings SKU-027 (Premium Quality),39.41,8,0.5,-23.64
4658,CA-2025-505678,2025-10-18,2025-10-20,First Class,CJO-00102,Joseph Williams,Consumer,United States,Charlotte,North Carolina,28202,South,FUR-BO-10000027,Furniture,Bookcases,Bookcases SKU-027 (Premium Quality),142.05,8,0.6,-170.47
4659,CA-2025-904070,2025-10-18,2025-10-24,Standard Class,HET-00093,Ethan Moore,Home Office,United States,Los Angeles,California,90036,West,TEC-AC-10000429,Technology,Accessories,Accessories SKU-009 (Premium Quality),62.33,6,0.1,15.23
4660,CA-2025-688155,2025-10-18,2025-10-22,Second Class,CHA-00074,Harris Group #4,Corporate,United States,Portland,Oregon,97201,West,TEC-MA-10000468,Technology,Machines,Machines SKU-018 (Premium Quality),1277.07,7,0.0,280.96
4661,CA-2025-537321,2025-10-18,2025-10-20,First Class,CDA-00057,Davis Ltd #8,Corporate,United States,Philadelphia,Pennsylvania,19104,East,FUR-CH-10000042,Furniture,Chairs,Chairs SKU-012 (Premium Quality),67.17,8,0.2,-4.2
4662,CA-2025-798181,2025-10-18,2025-10-21,Second Class,CRO-00075,Rodriguez Partners #1,Corporate,United States,Houston,Texas,77002,Central,TEC-CO-10000490,Technology,Copiers,Copiers SKU-010 (Premium Quality),2413.5,7,0.0,1086.08
4663,CA-2025-809348,2025-10-18,2025-10-22,Second Class,CJO-00029,John Garcia,Consumer,United States,Phoenix,Arizona,85001,West,OFF-AP-10000135,Office Supplies,Appliances,Appliances SKU-015 (Premium Quality),88.89,7,0.2,5.56
4664,CA-2025-785970,2025-10-19,2025-10-23,Second Class,CJO-00069,Johnson LLC #2,Corporate,United States,San Diego,California,92109,West,OFF-AR-10000198,Office Supplies,Art,Art SKU-018 (Premium Quality),12.49,6,0.1,2.78
4665,CA-2025-292761,2025-10-20,2025-10-20,Same Day,HAL-00014,Alice Jackson,Home Office,United States,Saint Louis,Missouri,63101,Central,OFF-FA-10000377,Office Supplies,Fasteners,Fasteners SKU-017 (Premium Quality),6.97,8,0.4,-1.16
4666,CA-2025-348255,2025-10-20,2025-10-20,Same Day,CJO-00042,Jones Group #1,Corporate,United States,New York City,New York,10011,East,OFF-AR-10000182,Office Supplies,Art,Art SKU-002 (Premium Quality),10.53,8,0.4,-1.76
4667,CA-2025-151228,2025-10-20,2025-10-23,Second Class,HDI-00100,Diana Williams,Home Office,United States,Minneapolis,Minnesota,55401,Central,FUR-BO-10000007,Furniture,Bookcases,Bookcases SKU-007 (Premium Quality),87.75,4,0.0,10.53
4668,CA-2025-260773,2025-10-21,2025-10-24,Second Class,CTA-00089,Taylor Logistics #9,Corporate,United States,Newark,New Jersey,07102,East,TEC-CO-10000499,Technology,Copiers,Copiers SKU-019 (Premium Quality),460.04,5,0.0,207.02
4669,CA-2025-702022,2025-10-21,2025-10-24,Second Class,CAN-00015,Anderson Ventures #2,Corporate,United States,Boston,Massachusetts,02116,East,OFF-LA-10000331,Office Supplies,Labels,Labels SKU-001 (Premium Quality),0.49,2,0.2,0.12
4670,CA-2025-430926,2025-10-21,2025-10-23,Second Class,CEL-00033,Elizabeth Anderson,Consumer,United States,Milwaukee,Wisconsin,53202,Central,FUR-BO-10000019,Furniture,Bookcases,Bookcases SKU-019 (Premium Quality),21.68,1,0.0,2.6
4671,CA-2025-225829,2025-10-23,2025-10-23,Same Day,HFI-00134,Fiona Wilson,Home Office,United States,Spokane,Washington,99201,West,OFF-AP-10000140,Office Supplies,Appliances,Appliances SKU-020 (Premium Quality),190.47,10,0.2,11.9
4672,CA-2025-461812,2025-10-23,2025-10-25,First Class,HSA-00030,Samuel Taylor,Home Office,United States,Boston,Massachusetts,02116,East,FUR-FU-10000117,Furniture,Furnishings,Furnishings SKU-027 (Premium Quality),9.47,3,0.1,1.05
4673,CA-2025-143862,2025-10-24,2025-10-31,Standard Class,CJA-00065,James Brown,Consumer,United States,Boston,Massachusetts,02116,East,OFF-EN-10000305,Office Supplies,Envelopes,Envelopes SKU-005 (Premium Quality),7.76,9,0.4,-0.65
4674,CA-2025-497266,2025-10-24,2025-10-24,Same Day,CTA-00084,Taylor Logistics #5,Corporate,United States,Philadelphia,Pennsylvania,19104,East,FUR-TA-10000077,Furniture,Tables,Tables SKU-017 (Premium Quality),176.17,7,0.1,-3.92
4675,CA-2025-826229,2025-10-24,2025-10-28,Second Class,CSM-00020,Smith Corp #9,Corporate,United States,Tampa,Florida,33602,South,FUR-FU-10000094,Furniture,Furnishings,Furnishings SKU-004 (Premium Quality),43.88,6,0.1,4.87
4676,CA-2025-832411,2025-10-24,2025-10-24,Same Day,HHA-00131,Hannah Jones,Home Office,United States,Columbus,Ohio,43215,East,OFF-FA-10000368,Office Supplies,Fasteners,Fasteners SKU-008 (Premium Quality),1.38,2,0.0,0.41
4677,CA-2025-531250,2025-10-24,2025-10-27,Second Class,HIA-00148,Ian Martin,Home Office,United States,Boston,Massachusetts,02116,East,OFF-ST-10000264,Office Supplies,Storage,Storage SKU-024 (Premium Quality),31.8,2,0.2,-0.0
4678,CA-2025-753971,2025-10-25,2025-10-31,Standard Class,HRA-00140,Rachel Moore,Home Office,United States,Austin,Texas,78701,Central,TEC-PH-10000405,Technology,Phones,Phones SKU-015 (Premium Quality),169.13,5,0.0,50.74
4679,CA-2025-245121,2025-10-25,2025-10-27,First Class,CTA-00108,Taylor Logistics #4,Corporate,United States,Salt Lake City,Utah,84101,West,OFF-PA-10000215,Office Supplies,Paper,Paper SKU-005 (Premium Quality),17.45,4,0.1,5.81
4680,CA-2025-320401,2025-10-25,2025-10-27,Second Class,HQU-00045,Quinn Rodriguez,Home Office,United States,Chicago,Illinois,60611,Central,FUR-TA-10000066,Furniture,Tables,Tables SKU-006 (Premium Quality),151.53,5,0.0,12.12
4681,CA-2025-370450,2025-10-25,2025-10-28,Second Class,CMA-00026,Martin Consulting #4,Corporate,United States,Charlotte,North Carolina,28202,South,OFF-LA-10000353,Office Supplies,Labels,Labels SKU-023 (Premium Quality),4.8,8,0.4,-0.0
4682,CA-2025-584935,2025-10-26,2025-10-30,Standard Class,CWI-00097,Wilson Holdings #9,Corporate,United States,Philadelphia,Pennsylvania,19104,East,OFF-EN-10000322,Office Supplies,Envelopes,Envelopes SKU-022 (Premium Quality),7.93,9,0.3,0.56
4683,CA-2025-271469,2025-10-26,2025-10-31,Standard Class,CDA-00128,David Thomas,Consumer,United States,Louisville,Kentucky,40202,South,FUR-BO-10000011,Furniture,Bookcases,Bookcases SKU-011 (Premium Quality),114.17,3,0.0,13.7
4684,CA-2025-179678,2025-10-26,2025-10-28,Second Class,HMA-00101,Marcus Moore,Home Office,United States,Milwaukee,Wisconsin,53202,Central,OFF-SU-10000290,Office Supplies,Supplies,Supplies SKU-020 (Premium Quality),84.28,10,0.4,-35.12
4685,CA-2025-957728,2025-10-27,2025-10-27,Same Day,CWI-00038,Williams Inc #3,Corporate,United States,Cleveland,Ohio,44114,East,TEC-PH-10000392,Technology,Phones,Phones SKU-002 (Premium Quality),26.77,1,0.0,8.03
4686,CA-2025-495656,2025-10-27,2025-11-02,Standard Class,HOS-00111,Oscar Hernandez,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10000219,Office Supplies,Paper,Paper SKU-009 (Premium Quality),3.91,8,0.3,0.56
4687,CA-2025-720268,2025-10-27,2025-10-28,First Class,CGA-00016,Garcia Bros #6,Corporate,United States,Phoenix,Arizona,85001,West,OFF-EN-10000313,Office Supplies,Envelopes,Envelopes SKU-013 (Premium Quality),4.66,3,0.0,1.63
4688,CA-2025-715870,2025-10-28,2025-10-28,Same Day,CBA-00109,Barbara Garcia,Consumer,United States,Baltimore,Maryland,21201,East,TEC-PH-10000401,Technology,Phones,Phones SKU-011 (Premium Quality),138.33,2,0.2,17.29
4689,CA-2025-147271,2025-11-01,2025-11-01,Same Day,HFI-00027,Fiona Wilson,Home Office,United States,Dallas,Texas,75201,Central,OFF-ST-10000255,Office Supplies,Storage,Storage SKU-015 (Premium Quality),55.52,3,0.0,11.1
4690,CA-2025-301078,2025-11-01,2025-11-08,Standard Class,HSA-00053,Samuel Lee,Home Office,United States,Chicago,Illinois,60611,Central,OFF-LA-10000355,Office Supplies,Labels,Labels SKU-025 (Premium Quality),4.36,9,0.4,-0.0
4691,CA-2025-695445,2025-11-01,2025-11-01,Same Day,CMA-00044,Mary Taylor,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10000136,Office Supplies,Appliances,Appliances SKU-016 (Premium Quality),26.82,2,0.1,4.47
4692,CA-2025-851644,2025-11-02,2025-11-02,Same Day,HFI-00121,Fiona Smith,Home Office,United States,Milwaukee,Wisconsin,53202,Central,FUR-BO-10000002,Furniture,Bookcases,Bookcases SKU-002 (Premium Quality),9.57,1,0.3,-2.46
4693,CA-2025-980294,2025-11-02,2025-11-05,Second Class,CMA-00097,Mary Smith,Consumer,United States,Tampa,Florida,33602,South,OFF-FA-10000370,Office Supplies,Fasteners,Fasteners SKU-010 (Premium Quality),9.18,7,0.1,2.04
4694,CA-2025-132687,2025-11-02,2025-11-04,First Class,CGA-00053,Garcia Bros #5,Corporate,United States,San Diego,California,92109,West,OFF-BI-10000157,Office Supplies,Binders,Binders SKU-007 (Premium Quality),36.56,6,0.1,10.16
4695,CA-2025-691359,2025-11-02,2025-11-05,Second Class,CMA-00004,Martinez Tech #5,Corporate,United States,Richmond,Virginia,23219,South,TEC-AC-10000435,Technology,Accessories,Accessories SKU-015 (Premium Quality),58.42,5,0.1,14.28
4696,CA-2025-144364,2025-11-02,2025-11-03,First Class,HLA-00058,Laura Rodriguez,Home Office,United States,Jacksonville,Florida,32202,South,OFF-EN-10000306,Office Supplies,Envelopes,Envelopes SKU-006 (Premium Quality),9.97,10,0.4,-0.83
4697,CA-2025-834543,2025-11-02,2025-11-02,Same Day,CWI-00099,Williams Inc #4,Corporate,United States,Spokane,Washington,99201,West,TEC-MA-10000477,Technology,Machines,Machines SKU-027 (Premium Quality),1089.21,7,0.2,27.23
4698,CA-2025-820878,2025-11-02,2025-11-06,Second Class,CTH-00076,Thomas & Sons #1,Corporate,United States,Tampa,Florida,33602,South,OFF-LA-10000331,Office Supplies,Labels,Labels SKU-001 (Premium Quality),2.09,2,0.0,0.84
4699,CA-2025-923935,2025-11-03,2025-11-05,Second Class,HJU-00105,Julia Williams,Home Office,United States,Las Vegas,Nevada,89101,West,FUR-CH-10000044,Furniture,Chairs,Chairs SKU-014 (Premium Quality),110.05,9,0.2,-6.88
4700,CA-2025-213613,2025-11-03,2025-11-07,Second Class,HIA-00024,Ian Anderson,Home Office,United States,New York City,New York,10011,East,FUR-CH-10000034,Furniture,Chairs,Chairs SKU-004 (Premium Quality),99.48,7,0.1,5.53
4701,CA-2025-139252,2025-11-03,2025-11-07,Standard Class,CJO-00123,Joseph Williams,Consumer,United States,Indianapolis,Indiana,46201,Central,TEC-MA-10000471,Technology,Machines,Machines SKU-021 (Premium Quality),486.58,3,0.0,107.05
4702,CA-2025-781749,2025-11-03,2025-11-07,Standard Class,HPE-00096,Penelope Moore,Home Office,United States,Miami,Florida,33139,South,OFF-AR-10000190,Office Supplies,Art,Art SKU-010 (Premium Quality),5.02,5,0.1,1.12
4703,CA-2025-739427,2025-11-04,2025-11-05,First Class,CJO-00109,Jones Group #1,Corporate,United States,Dallas,Texas,75201,Central,FUR-BO-10000021,Furniture,Bookcases,Bookcases SKU-021 (Premium Quality),112.98,8,0.3,-29.06
4704,CA-2025-535754,2025-11-04,2025-11-04,Same Day,CMO-00115,Moore Industries #3,Corporate,United States,Tampa,Florida,33602,South,FUR-BO-10000001,Furniture,Bookcases,Bookcases SKU-001 (Premium Quality),49.01,2,0.2,-4.91
4705,CA-2025-243882,2025-11-04,2025-11-11,Standard Class,CJE-00133,Jennifer Rodriguez,Consumer,United States,Spokane,Washington,99201,West,OFF-FA-10000365,Office Supplies,Fasteners,Fasteners SKU-005 (Premium Quality),1.45,7,0.1,0.32
4706,CA-2025-278489,2025-11-04,2025-11-04,Same Day,HCH-00127,Charlie Garcia,Home Office,United States,Chicago,Illinois,60611,Central,TEC-CO-10000509,Technology,Copiers,Copiers SKU-029 (Premium Quality),439.76,10,0.2,137.42
4707,CA-2025-592811,2025-11-04,2025-11-04,Same Day,CPA-00055,Patricia Garcia,Consumer,United States,Phoenix,Arizona,85001,West,FUR-BO-10000015,Furniture,Bookcases,Bookcases SKU-015 (Premium Quality),217.68,9,0.2,-21.77
4708,CA-2025-654654,2025-11-04,2025-11-08,Standard Class,CMO-00120,Moore Industries #3,Corporate,United States,Charlotte,North Carolina,28202,South,OFF-EN-10000302,Office Supplies,Envelopes,Envelopes SKU-002 (Premium Quality),13.37,8,0.2,2.51
4709,CA-2025-859066,2025-11-04,2025-11-06,First Class,CMO-00115,Moore Industries #3,Corporate,United States,Cleveland,Ohio,44114,East,FUR-BO-10000006,Furniture,Bookcases,Bookcases SKU-006 (Premium Quality),54.0,5,0.4,-25.19
4710,CA-2025-671232,2025-11-05,2025-11-08,Standard Class,HHA-00016,Hannah Williams,Home Office,United States,Wilmington,Delaware,19801,East,TEC-AC-10000433,Technology,Accessories,Accessories SKU-013 (Premium Quality),12.03,5,0.0,3.85
4711,CA-2025-797790,2025-11-05,2025-11-05,Same Day,HIA-00128,Ian Martin,Home Office,United States,Houston,Texas,77002,Central,FUR-CH-10000046,Furniture,Chairs,Chairs SKU-016 (Premium Quality),19.17,3,0.6,-21.58
4712,CA-2025-701740,2025-11-05,2025-11-07,Second Class,CWI-00091,Wilson Holdings #4,Corporate,United States,Dallas,Texas,75201,Central,TEC-AC-10000434,Technology,Accessories,Accessories SKU-014 (Premium Quality),30.67,10,0.3,0.88
4713,CA-2025-689107,2025-11-05,2025-11-07,First Class,HRA-00092,Rachel Wilson,Home Office,United States,Phoenix,Arizona,85001,West,OFF-AR-10000188,Office Supplies,Art,Art SKU-008 (Premium Quality),0.31,1,0.1,0.07
4714,CA-2025-584904,2025-11-06,2025-11-08,First Class,CJO-00003,Joseph Jones,Consumer,United States,Cleveland,Ohio,44114,East,FUR-FU-10000107,Furniture,Furnishings,Furnishings SKU-017 (Premium Quality),4.22,7,0.5,-2.53
4715,CA-2025-699342,2025-11-06,2025-11-09,Second Class,CSM-00010,Smith Corp #8,Corporate,United States,Houston,Texas,77002,Central,OFF-AP-10000133,Office Supplies,Appliances,Appliances SKU-013 (Premium Quality),85.28,6,0.1,14.22
4716,CA-2025-774588,2025-11-06,2025-11-06,Same Day,CWI-00056,William Martin,Consumer,United States,Philadelphia,Pennsylvania,19104,East,OFF-SU-10000277,Office Supplies,Supplies,Supplies SKU-007 (Premium Quality),42.34,4,0.1,2.35
4717,CA-2025-982334,2025-11-07,2025-11-07,Same Day,CBA-00110,Barbara Thomas,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000427,Technology,Accessories,Accessories SKU-007 (Premium Quality),12.72,1,0.0,4.07
4718,CA-2025-352064,2025-11-07,2025-11-10,Standard Class,CBR-00046,Brown Co #6,Corporate,United States,Seattle,Washington,98103,West,TEC-MA-10000461,Technology,Machines,Machines SKU-011 (Premium Quality),908.33,5,0.0,199.83
4719,CA-2025-732052,2025-11-07,2025-11-14,Standard Class,HHA-00052,Hannah Hernandez,Home Office,United States,Denver,Colorado,80202,West,FUR-CH-10000043,Furniture,Chairs,Chairs SKU-013 (Premium Quality),92.22,4,0.3,-19.76
4720,CA-2025-427336,2025-11-08,2025-11-10,Second Class,CJO-00132,Jones Group #4,Corporate,United States,Portland,Oregon,97201,West,TEC-PH-10000418,Technology,Phones,Phones SKU-028 (Premium Quality),539.74,8,0.2,67.46
4721,CA-2025-225200,2025-11-08,2025-11-09,First Class,CJA-00064,Jackson Global #7,Corporate,United States,Portland,Oregon,97201,West,OFF-AP-10000139,Office Supplies,Appliances,Appliances SKU-019 (Premium Quality),166.77,10,0.3,-11.91
4722,CA-2025-479267,2025-11-08,2025-11-09,First Class,CMA-00145,Martin & Co #4,Corporate,United States,Boston,Massachusetts,02116,East,FUR-CH-10000047,Furniture,Chairs,Chairs SKU-017 (Premium Quality),22.95,2,0.1,1.27
4723,CA-2025-190127,2025-11-08,2025-11-11,Second Class,CMA-00144,Martin Consulting #4,Corporate,United States,Tampa,Florida,33602,South,TEC-PH-10000407,Technology,Phones,Phones SKU-017 (Premium Quality),86.92,3,0.0,26.08
4724,CA-2025-416181,2025-11-08,2025-11-13,Standard Class,HHA-00033,Hannah Brown,Home Office,United States,Louisville,Kentucky,40202,South,OFF-AR-10000189,Office Supplies,Art,Art SKU-009 (Premium Quality),1.38,4,0.0,0.41
4725,CA-2025-853429,2025-11-08,2025-11-09,First Class,CTH-00003,Thomas & Sons #9,Corporate,United States,Louisville,Kentucky,40202,South,TEC-PH-10000419,Technology,Phones,Phones SKU-029 (Premium Quality),141.58,3,0.0,42.48
4726,CA-2025-660842,2025-11-08,2025-11-13,Standard Class,CBA-00106,Barbara Davis,Consumer,United States,Las Vegas,Nevada,89101,West,FUR-CH-10000044,Furniture,Chairs,Chairs SKU-014 (Premium Quality),13.41,2,0.6,-15.09
4727,CA-2025-241750,2025-11-08,2025-11-13,Standard Class,CLI-00090,Linda Davis,Consumer,United States,San Diego,California,92109,West,OFF-EN-10000306,Office Supplies,Envelopes,Envelopes SKU-006 (Premium Quality),8.02,4,0.0,2.81
4728,CA-2025-297210,2025-11-09,2025-11-11,Second Class,HRA-00037,Rachel Thomas,Home Office,United States,Newark,New Jersey,07102,East,OFF-FA-10000382,Office Supplies,Fasteners,Fasteners SKU-022 (Premium Quality),5.5,6,0.1,1.22
4729,CA-2025-874415,2025-11-09,2025-11-11,First Class,HHA-00050,Hannah Williams,Home Office,United States,Nashville,Tennessee,37203,South,OFF-FA-10000379,Office Supplies,Fasteners,Fasteners SKU-019 (Premium Quality),6.9,10,0.3,-0.0
4730,CA-2025-638071,2025-11-09,2025-11-10,First Class,CSA-00083,Sarah Williams,Consumer,United States,Albany,New York,12203,East,OFF-PA-10000232,Office Supplies,Paper,Paper SKU-022 (Premium Quality),22.85,6,0.2,5.71
4731,CA-2025-627263,2025-11-09,2025-11-11,First Class,CGA-00016,Garcia Bros #6,Corporate,United States,Dallas,Texas,75201,Central,OFF-ST-10000250,Office Supplies,Storage,Storage SKU-010 (Premium Quality),21.29,3,0.2,0.0
4732,CA-2025-223384,2025-11-09,2025-11-09,Same Day,HOS-00111,Oscar Hernandez,Home Office,United States,Baltimore,Maryland,21201,East,OFF-LA-10000335,Office Supplies,Labels,Labels SKU-005 (Premium Quality),6.02,5,0.2,1.51
4733,CA-2025-184791,2025-11-10,2025-11-10,Same Day,CBA-00106,Barbara Davis,Consumer,United States,Columbus,Ohio,43215,East,FUR-TA-10000066,Furniture,Tables,Tables SKU-006 (Premium Quality),241.51,4,0.0,19.32
4734,CA-2025-705137,2025-11-10,2025-11-10,Same Day,CSA-00083,Sarah Williams,Consumer,United States,Albany,New York,12203,East,TEC-AC-10000437,Technology,Accessories,Accessories SKU-017 (Premium Quality),25.84,5,0.1,6.32
4735,CA-2025-365406,2025-11-10,2025-11-12,First Class,CJO-00148,Joseph Taylor,Consumer,United States,Philadelphia,Pennsylvania,19104,East,FUR-TA-10000061,Furniture,Tables,Tables SKU-001 (Premium Quality),294.84,4,0.0,23.59
4736,CA-2025-144639,2025-11-10,2025-11-11,First Class,CTA-00108,Taylor Logistics #4,Corporate,United States,Indianapolis,Indiana,46201,Central,TEC-MA-10000461,Technology,Machines,Machines SKU-011 (Premium Quality),263.04,7,0.1,35.07
4737,CA-2025-144522,2025-11-10,2025-11-10,Same Day,CMO-00118,Moore Industries #9,Corporate,United States,Houston,Texas,77002,Central,FUR-TA-10000078,Furniture,Tables,Tables SKU-018 (Premium Quality),115.58,5,0.2,-17.34
4738,CA-2025-284060,2025-11-10,2025-11-12,Second Class,CCH-00092,Charles Taylor,Consumer,United States,Phoenix,Arizona,85001,West,OFF-PA-10000218,Office Supplies,Paper,Paper SKU-008 (Premium Quality),16.45,7,0.0,6.58
4739,CA-2025-373055,2025-11-11,2025-11-11,Same Day,CCH-00068,Charles Thomas,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10000163,Office Supplies,Binders,Binders SKU-013 (Premium Quality),40.18,7,0.0,14.06
4740,CA-2025-991845,2025-11-11,2025-11-15,Second Class,CTA-00108,Taylor Logistics #4,Corporate,United States,Wilmington,Delaware,19801,East,TEC-CO-10000509,Technology,Copiers,Copiers SKU-029 (Premium Quality),144.28,2,0.0,64.92
